comment_id,parent_comment_id,content,publish_time,ip_location,sub_comment_count,like_count,dislike_count,content_id,content_type,user_id,user_link,user_nickname,user_avatar,last_modify_ts
11456992253,0,银行大厅没水喝,1775633222,浙江,0,0,0,1951319053122642004,answer,7c7f5eb0495554cea4f596774747b175,https://www.zhihu.com/people/kumao3,kumao3,https://picx.zhimg.com/v2-168334c43becd0bb6c576b7bbd892a0e_l.jpg?source=06d4cd63,1780329607484
11456929977,0,15和17矛盾吗？,1775621599,云南,0,0,0,1951319053122642004,answer,9953a1411375b04fcce5a2b236d191ff,https://www.zhihu.com/people/wo-jiu-shi-da-lian-mao-59,我就是大脸猫,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1780329607488
11456873864,0,每个人的命运都不一样，而且角度也不一样自己对照你说的对上了就会说对，没对上就说错，这些都是相对问题不是绝对问题,1775621902,天津,0,0,0,1951319053122642004,answer,be74bdff95a365558641c67b79cd6ff4,https://www.zhihu.com/people/zhilo7233y,紫薇识人观己,https://pic1.zhimg.com/v2-d0acf5547aa0f58aff3704e6e800d039_l.jpg?source=06d4cd63,1780329607491
11456618523,0,我们这小城市，养狗的家庭身价千万不知道算不算富裕,1775562091,山东,0,0,0,1951319053122642004,answer,98ee429f495d1cc908bfded7fd3e17f1,https://www.zhihu.com/people/dong-bing-53-79,董冰,https://picx.zhimg.com/v2-94f671db09f8c9056a18bd81d61630f7_l.jpg?source=06d4cd63,1780329607494
11452458162,0,现在养狗与过去不同啦，要给狗打针买药，还要买狗粮哟[大笑],1775097427,安徽,0,0,0,1951319053122642004,answer,b21a6022584f74a2402d3e2aef86728b,https://www.zhihu.com/people/56-43-63-43-52,柳絮,https://pic1.zhimg.com/v2-8f99b5afe6421226957efb77d069e4cd_l.jpg?source=06d4cd63,1780329607497
11451811416,0,宁可信其有，不可信其无。[大笑],1775045256,贵州,0,0,0,1951319053122642004,answer,b6b89ef2d8f1a7e0bcddb775090af2ed,https://www.zhihu.com/people/pkmwr,劣质,https://picx.zhimg.com/v2-83fa4e235b36b4992a3374c3a0673cc9_l.jpg?source=06d4cd63,1780329607501
11451788772,0,我相信，我非常非常的相信,1775003848,江苏,0,0,0,1951319053122642004,answer,e8beeb31a5c5c7c1825086a7afff9cb7,https://www.zhihu.com/people/cwqwtsqx,小看山CwQWTSqx,https://picx.zhimg.com/v2-10b20470e80a6274affe25aeba407dce_l.jpg?source=06d4cd63,1780329607505
11451302921,0,现在的狗比人吃的都好，你说养狗的家里没钱？[飙泪笑][飙泪笑][飙泪笑],1774932216,浙江,0,0,0,1951319053122642004,answer,486ec7841ed9e3ad695ad169e8f5db94,https://www.zhihu.com/people/xian-ren-zhang-44-93,仙人掌,https://pic1.zhimg.com/v2-de1ae8793cd47a22ac7d3266afc04a25_l.jpg?source=06d4cd63,1780329607509
11451062577,0,现在很多人都信玄学，尤其年轻人是主力，呈现“科学理性+玄学慰藉”的双重状态。 一、整体比例（中国大陆） - 相信算命/命理：约25%+ ​- 认为风水有道理：约38%–52% ​- 有过算命/占卜经历：约40%​- 年轻人（18–35岁）信玄学：68%–78%，远超整体平均 二、大家为什么信？ - ✨ 心理慰藉：应对不确定性、压力、焦虑，求心安、找方向​- 🧠 心理效应：巴纳姆效应（笼统描述觉得准）、主观验证（只看应验、忽略不准）​- 🧩 文化惯性：传统命理、风水、生肖、择吉，融入民俗与生活​- 📈 圈层从众：职场、中产、富人圈信玄学比例更高，成社交话题​- 🧪 科学边界：科学无法解释所有，有人“宁可信其有” 三、主流态度：实用主义 - 不是“全信”，而是半信半疑、拿来就用​- 考试/面试：转发锦鲤、穿幸运色、求符​- 职场/生活：工位风水、招财摆件、星座运势​- 买房装修：看风水、选楼层、避忌讳​- 心态：信则有、不信则无，有用就行 四、科学怎么看？ - 玄学（占卜、命理、风水）无法被科学重复验证，不属于科学范畴​- 很多“灵验”是心理暗示、概率巧合、冷读术的结果​- 传统风水里的环境、采光、通风、心理感受，有一定科学/心理学依据 一句话：大家不是迷信，而是在科学之外，给自己留一份心理寄托与生活仪式感。,1774911963,黑龙江,0,0,0,1951319053122642004,answer,d21209caef1b5a2bd661624e72c28c1b,https://www.zhihu.com/people/8u7iu0,知乎用户8U7Iu0,https://pic1.zhimg.com/v2-8755caa0a9d26aed19b0c3ad6ed00cf6_l.jpg?source=06d4cd63,1780329607513
11440675528,0,是梦到哪句说哪句吗,1773800447,四川,0,0,0,1951319053122642004,answer,d7d24fd424a15f7946e26e1a3701ab73,https://www.zhihu.com/people/mo-mu-xiao-sheng,墨目小生,https://picx.zhimg.com/v2-fe13ad247d7fdc2f9891fc8c7222ac5b_l.jpg?source=06d4cd63,1780329607517
11450404397,0,多玄的玄学，不相信但敬畏，[赞同][赞同][赞同],1774840769,江苏,0,0,0,1951319053122642004,answer,1c2aecbe47d7e4be2c501bb1a2a9d573,https://www.zhihu.com/people/zhiklpwhfbu,飞不起来的鸟儿,https://picx.zhimg.com/v2-521da0aae012ffea1db70b7131a0c0c5_l.jpg?source=06d4cd63,1780329611756
11449671019,0,文字意义是，一般都不会太有钱！不是绝对。,1774791087,内蒙古,0,0,0,1951319053122642004,answer,c4ae8fb2ede8b03cc00f48749fb895c5,https://www.zhihu.com/people/47-36-29-60,凡尘,https://picx.zhimg.com/v2-1a7ce7691c687bbf42e8f04cf56ce58d_l.jpg?source=06d4cd63,1780329611759
11449209015,0,不信,1774702129,陕西,0,0,0,1951319053122642004,answer,c98934d46f287f264a27eba4dae83517,https://www.zhihu.com/people/4pdkzke,海纳百川,https://picx.zhimg.com/v2-938bf330b7ebc922193c242138c3ded1_l.jpg?source=06d4cd63,1780329611761
11448434302,0,感情你的意思，娶妻不娶颧骨高，你好家伙，把颧骨高的女人pass掉了,1774611512,山东,0,0,0,1951319053122642004,answer,452997f0c0ff9646079925f2dbe0cb7a,https://www.zhihu.com/people/yong-yuan-de-mei-bao-66,脆弱的面包,https://pic1.zhimg.com/v2-690a669baa18ffca875d874838b1eeb8_l.jpg?source=06d4cd63,1780329611765
11448356155,0,现在的人，都喜欢养狗，是跟凤，不是有钱无钱的问题，是喜好。,1774650726,安徽,0,0,0,1951319053122642004,answer,5fe8f72aadab502fc65a061ba702d5ad,https://www.zhihu.com/people/76-26-84-15-74,知乎用户余,https://picx.zhimg.com/v2-92ea040147527692d9e6a5cb117635f3_l.jpg?source=06d4cd63,1780329611768
11448280238,0,不能不信，也不能全信，修心就好，修好自己的内心,1774588011,河北,0,0,0,1951319053122642004,answer,f76a82eeb94615ae3b2f5175de502d7c,https://www.zhihu.com/people/glytmgga,清风养心,https://pic1.zhimg.com/v2-c52b0b5335cdae0c6cdaa9a1887d2d99_l.jpg?source=06d4cd63,1780329611772
11447972931,0,科学的尽头就是玄学，怎么说，这样的事信则有，不信则无[大笑],1774536266,安徽,0,0,0,1951319053122642004,answer,ad7c2a6317726d33ec33fe65607b2e8a,https://www.zhihu.com/people/63-22-97-29,七七,https://picx.zhimg.com/v2-f7da6ab4716f2fb72fb1c286666b2d87_l.jpg?source=06d4cd63,1780329611776
11447630349,0,我相信玄学,1774535300,广东,0,0,0,1951319053122642004,answer,a6b4b6dbba6b3742625006c31f1b574d,https://www.zhihu.com/people/wmbqttcg,知乎用户wmBQTTCG,https://picx.zhimg.com/v2-77d3df61912c81eb0c5f3b9889a027f2_l.jpg?source=06d4cd63,1780329611779
11447259027,0,都说科学的尽头是玄学，我相信,1774491244,辽宁,0,0,0,1951319053122642004,answer,7429d5aec2e820697beaab6bdce140bb,https://www.zhihu.com/people/74-22-17-60,花花,https://picx.zhimg.com/v2-e1b6192aa0d8dcf140ba189dea518a4c_l.jpg?source=06d4cd63,1780329611782
11441578910,0,现在有钱人才养的起狗啊，我们这四线城市理一次狗发都要80元钱呢[握手],1773890471,陕西,0,0,0,1951319053122642004,answer,7bea2d0fd181dc8c8de30d2d7de42c93,https://www.zhihu.com/people/yu-hua-shi-7-80-1,瑞歌,https://pic1.zhimg.com/v2-de428f50bf35a8135998393e5e99f182_l.jpg?source=06d4cd63,1780329611785
11446774511,0,是的,1774413469,湖北,0,0,0,1951319053122642004,answer,f95cea72aae3cf4fd25d2ba7dfd685b1,https://www.zhihu.com/people/82ux9n,小看山82uX9N,https://picx.zhimg.com/v2-8ad3d9f84724cb020a297138fcc89e82_l.jpg?source=06d4cd63,1780329616118
11446176777,0,黑色衣服和暗色衣服冲突啊,1774352004,辽宁,0,0,0,1951319053122642004,answer,043f7c4f07e8511e20915c3f5ae2879b,https://www.zhihu.com/people/ren-sheng-ruo-zhi-ru-chu-jian-62-14-36,人生若只如初见,https://pic1.zhimg.com/v2-963e1ebc450ba59d4a248a38c9909ce2_l.jpg?source=06d4cd63,1780329616122
11445722614,0,没钱的养土狗，有钱的养名狗,1774313582,湖北,0,0,0,1951319053122642004,answer,2871df2dd0a89842d0167fc2953f8c95,https://www.zhihu.com/people/aimee-66-52,Aimee,https://picx.zhimg.com/v2-4eaf73f2cc774747c4de99ce64e0ec0c_l.jpg?source=06d4cd63,1780329616126
11443582487,0,科学的尽头是玄学，但还是要相信科学,1774099196,甘肃,0,0,0,1951319053122642004,answer,137c5135ad0c5f4cb1f9cf5870893569,https://www.zhihu.com/people/rqfk1vg,阑珊寻,https://picx.zhimg.com/v2-a9e355ac5e2d12de02a97b8d4bdc895f_l.jpg?source=06d4cd63,1780329616129
11443550448,0,养狗的家庭一般都有钱,1774093148,河北,0,0,0,1951319053122642004,answer,c62359e9ea6896165aefd41c179895f2,https://www.zhihu.com/people/f-aria,冀F Aria,https://picx.zhimg.com/v2-29256d5043fa67da3f4f5d36bae4bb36_l.jpg?source=06d4cd63,1780329616132
11442996628,0,我有个亲戚，也是说要去银行这种地方，沾财气，在银行附近开了个茶社，结果赔死,1773985800,上海,0,0,0,1951319053122642004,answer,7de28f90fbb22cdcaf6075ac3d4fccc5,https://www.zhihu.com/people/nrbqg,政企快联,https://picx.zhimg.com/v2-1ad77d932e1a8547e8c742c1bc9eb3ef_l.jpg?source=06d4cd63,1780329616135
11442746320,0,第一条一个看风水的家里楼上楼下大院都是狗得一百多条，光狗粮每年都得几万块。我看他直播。如果没有好处他会那么干吗,1774014078,河北,0,0,0,1951319053122642004,answer,f62d403d9d735ff7103740dc6518d299,https://www.zhihu.com/people/xuhailong0316,长发男蓄发第7年,https://pica.zhimg.com/v2-8b51480bba210541f61dbe5d5d346277_l.jpg?source=06d4cd63,1780329616139
11441833254,0,我相信,1773894870,山东,0,0,0,1951319053122642004,answer,c02acfaceb0f444350559ffe423eab7f,https://www.zhihu.com/people/zheng-xin-77-28,每日中医食养小记,https://picx.zhimg.com/v2-82171252413c8775341800f7f31c9b92_l.jpg?source=06d4cd63,1780329616142
11440657179,0,是狗都能对上一条,1773741677,内蒙古,0,0,0,1951319053122642004,answer,4329ccbba25103f279f9ae781b203eda,https://www.zhihu.com/people/zhen-shang-98,镇上,https://pic1.zhimg.com/v2-e4b2a65c555701fbf1b294c3243ee43c_l.jpg?source=06d4cd63,1780329616173
11473128467,0,有钱人养的那条狗，估计比你还贵,1777525588,广东,0,0,0,1951319053122642004,answer,c7dc1cc0b240f157577a1530a5bfc3a8,https://www.zhihu.com/people/lan-wen-le,猪头猪脑,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1780329616177
11290450072,0,笫一条就特别歧视了[捂脸][捂脸][捂脸],1758069700,广东,0,3,0,1951319053122642004,answer,0f5d15c3ac41eded1a125edb97006582,https://www.zhihu.com/people/chun-jun-hun,纯军魂,https://pic1.zhimg.com/v2-43e0f195961022df67b1d62d7b29cca6_l.jpg?source=06d4cd63,1780329620441
11344529750,0,你的回答恰恰也能证明ai是能取代基层画师的,1763424737,广东,26,92,0,1973981988525449500,answer,53a7d03f9b059c0da19d491b9e6fca19,https://www.zhihu.com/people/fen-xiao-dou-fu,分小豆腐,https://pica.zhimg.com/v2-8562bda39bf6f356142158e69aaf3d06_l.jpg?source=06d4cd63,1780329635111
11344912337,0,能不能取代普通画师我不知道，但是我感觉现阶段的ai用多了，会导致审美降级是一定的[捂嘴],1763438209,上海,0,40,0,1973981988525449500,answer,2dc02e763d30913f54ea45388379d96e,https://www.zhihu.com/people/le-yao-wang,乐遥王,https://pic1.zhimg.com/454cbf89a_l.jpg?source=06d4cd63,1780329635115
11344763192,0,顶层的大触画师，也是从基层菜鸟成长起来的。但ai的广泛应用，会极大程度上挤压后者的生存土壤，造成人才断层。具体而言就像王者荣耀之于英雄联盟，年轻玩家都去玩手游了，导致后者缺乏新鲜血液，连顶层职业水平也在下滑[吃瓜],1763430815,江苏,5,37,1,1973981988525449500,answer,1a959f519e1a57de88e2daa2ddd8cfcc,https://www.zhihu.com/people/wu-shi-gu-bu-shuo,无情者哈拉少,https://picx.zhimg.com/v2-b7b453c43378d07b9567fac83074249e_l.jpg?source=06d4cd63,1780329635119
11344528402,0,如果你说的是卖画的那种，那确实和AI关系不大，毕竟这个是玄学了。但如果普通的话，比如门店广告的画，做游戏的人物场景，淘宝的美工，等等这些占90%的美术工作人群，基本上都快被AI取代一大半，,1763420009,湖南,22,22,1,1973981988525449500,answer,cf6df99674190e812b0ea040c1772fb4,https://www.zhihu.com/people/70-12-16-96-34,人间,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1780329635122
11344041027,0,画师其实是服务业，高级服务员,1763427323,安徽,0,15,0,1973981988525449500,answer,f0e671d4c83de38104a91733fabe53ac,https://www.zhihu.com/people/wo-xiang-he-lu-dou-tang,我想喝绿豆汤,https://picx.zhimg.com/v2-4a4648110f3e8311b3ffeb064daeeec0_l.jpg?source=06d4cd63,1780329635126
11344791429,0,但是 大部分人 真的就只是需要一个能用的图而已[小情绪],1763429255,北京,9,11,1,1973981988525449500,answer,ee012a9b3cbfc90bae36d1b22e5420a0,https://www.zhihu.com/people/hua-qi-74-78,踩踩扣扣i西,https://picx.zhimg.com/v2-25daf29f820c484007d07fc42f5b4e73_l.jpg?source=06d4cd63,1780329635130
11344659068,0,快进到ai绘画大师课1999,1763450434,浙江,1,10,0,1973981988525449500,answer,d0633a13cced64ca1401255dac491fcb,https://www.zhihu.com/people/sun-cheng-yu-92,神奇虎皮老虎,https://picx.zhimg.com/v2-834cca77a9d90b2bcbb0690648350c3a_l.jpg?source=06d4cd63,1780329635135
11344537210,0,1.不是每个客户的需求都是往高处去，甚至绝大部分客户的需求就是大众化的需求2.ai替代的是以前的画师，怎样替代呢？100个画师+1个艺术总监，变成20个工具人（但凡会点PS）+1个艺术总监。有80个，甚至以后会90个完全没有必要雇了，只能失业。剩下的10-20个也从艺术院校的画师，变成随便找来的工具人。3.绝大部分的美术学院毕业生，从事的大众化职业都是工业设计，游戏设计，网站设计，广告设计，各种宣传册子等等。上述说的AI替代，足以用工具人+艺术总监大面积替代。4.至于那些小众的，赚钱根本靠的不是水平，靠的是画框外的东西。,1763436174,广东,0,8,0,1973981988525449500,answer,439378a6adbbdae38b16ab1001697cbd,https://www.zhihu.com/people/li-qiang-8-64-10,用户yrcwne,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1780329635138
11346189295,0,很多人有手机，但为什么很多人不是摄影家？一个工具被吹到神乎其神，是要完蛋了还是傻子不够用了？,1763605105,四川,0,6,0,1973981988525449500,answer,7cccdfc44491e08abdf3c4d97f41a141,https://www.zhihu.com/people/gu-wan-feng-31,古万峰,https://pica.zhimg.com/v2-1e88cfaf80267aca3aa662f19693db02_l.jpg?source=06d4cd63,1780329635142
11344327954,0,说到点子上了 这个答主多半不了解美术，觉得画师是美工 不然怎么会的出这种结论[捂脸],1763426266,江苏,4,5,0,1973981988525449500,answer,c489b4db27cf87f7d02495b399f6ec79,https://www.zhihu.com/people/hong-dou-jiang-69,纯洁的卫生纸,https://picx.zhimg.com/v2-892d20654b47c58bed7bd1e5232c8c75_l.jpg?source=06d4cd63,1780329635145
11344915787,0,ai是取代画商业图的那些人，不是能粉丝约稿的画师,1763444255,四川,0,2,0,1973981988525449500,answer,05d9a1de42c8e386accc65efd4f48a83,https://www.zhihu.com/people/98-66-35-79,回归传统,https://pica.zhimg.com/v2-22dfe7094375e34e38695123acd219db_l.jpg?source=06d4cd63,1780329639248
11345492762,0,画画不如前几年了，卷的太厉害了。2019年时我卖过上千幅自己写的画的书法国画等。这几年不好做了。我属于半路出家，自学的，看着乱写乱画没想到还卖了一个。近些年专业的都上来了，卷的太厉害。我的就卖不出去了。[感谢],1763520678,山东,0,2,0,1973981988525449500,answer,4498167dc52458d1c4094c2738864cd4,https://www.zhihu.com/people/14-12-61-86,王大石头,https://pic1.zhimg.com/v2-7f038d50827cd1862c935763aa6b1074_l.jpg?source=06d4cd63,1780329639252
11344070293,0,你说的突然爆火的东西，和画师无关，都资本炒起来的，他可以一幅画，也可炒一个手办，一块石头，一种中药，总之是资本游戏,1763429954,四川,0,2,0,1973981988525449500,answer,f18d809f6fc2a3d148b45920fd92804c,https://www.zhihu.com/people/zhang-yong-99-30,LessMore,https://pic1.zhimg.com/v2-e6a0bf5f6ae6aaf454457645880bf1e8_l.jpg?source=06d4cd63,1780329639256
11344642384,0,看看显卡厂家吧封面会告诉你的  画师可能打拳塌了 ai不会的 更重要的是ai就是工具，用了能有更多人想不到的可能  当然实物油画可能会更贵了 因为质感和层次没的比,1763426421,上海,3,0,1,1973981988525449500,answer,64f741662ceba34d644fb1135251fe15,https://www.zhihu.com/people/ba-zu-e,舒适玩家前来贺电,https://picx.zhimg.com/v2-b1aa29ba507b66a246c2f6d0d920b1dd_l.jpg?source=06d4cd63,1780329639259
11344763192,0,顶层的大触画师，也是从基层菜鸟成长起来的。但ai的广泛应用，会极大程度上挤压后者的生存土壤，造成人才断层。具体而言就像王者荣耀之于英雄联盟，年轻玩家都去玩手游了，导致后者缺乏新鲜血液，连顶层职业水平也在下滑[吃瓜],1763430815,江苏,5,37,1,1973981988525449500,answer,1a959f519e1a57de88e2daa2ddd8cfcc,https://www.zhihu.com/people/wu-shi-gu-bu-shuo,无情者哈拉少,https://pic1.zhimg.com/v2-b7b453c43378d07b9567fac83074249e_l.jpg?source=06d4cd63,1780329639261
11344719631,0,总算到我了[吃瓜]其实就这一张图就能说明很多了查看图片,1763452987,北京,24,0,2,1973981988525449500,answer,bf0739d99e64397ad2650597f34e47a5,https://www.zhihu.com/people/21-41-82-61,薛定谔的砝码,https://picx.zhimg.com/v2-9c9bbe2956a4ee74269459fa9fab66d5_l.jpg?source=06d4cd63,1780329639263
11344791429,0,但是 大部分人 真的就只是需要一个能用的图而已[小情绪],1763429255,北京,9,11,1,1973981988525449500,answer,ee012a9b3cbfc90bae36d1b22e5420a0,https://www.zhihu.com/people/hua-qi-74-78,踩踩扣扣i西,https://picx.zhimg.com/v2-25daf29f820c484007d07fc42f5b4e73_l.jpg?source=06d4cd63,1780329639266
11344849183,0,顶级画师取代不了，但大部分平庸画师是毫无意义没有竞争力的,1763485668,江西,0,0,0,1973981988525449500,answer,f259f116137393024b82b0fa0f65a9a0,https://www.zhihu.com/people/17-82-54-4,舒肤佳,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1780329639269
11349407190,0,是的，ai很多骗钱的,1763955090,北京,0,0,0,1973981988525449500,answer,b8826d148304aa79e09a7f6f0fd13d85,https://www.zhihu.com/people/annabell-56,波波,https://picx.zhimg.com/v2-1d21a249a28ee85ee076001c0203c1df_l.jpg?source=06d4cd63,1780329639272
11345227525,0,当然代替不了您这样的，但是真的会精简一批人力像那帮在成都外包公司的[吃瓜]（当然我不是说他们画的不好）,1763488818,浙江,0,0,0,1973981988525449500,answer,c111d78e70ee62dbc85b1bcb27b96386,https://www.zhihu.com/people/luo-lie-bing-28,阿尔图罗2号,https://picx.zhimg.com/v2-8a2514572ce5bd399b2d403b8fb9fbe4_l.jpg?source=06d4cd63,1780329639274
11344783692,0,话剧也没死，从业人员大幅缩减板上钉钉,1763463893,广东,0,0,0,1973981988525449500,answer,39419a977e423460375e8ab5096aa947,https://www.zhihu.com/people/fei-lian-34-60,飞廉,https://picx.zhimg.com/v2-b22b88fb5607d8fd494bb79bfa06ad1b_l.jpg?source=06d4cd63,1780329643671
11344567493,0,哇哦[飙泪笑],1763436959,广东,0,0,0,1973981988525449500,answer,60db3b7f52ccb8e3d194cf3490beaac3,https://www.zhihu.com/people/xiao-guan-zi-22,这世界无童话,https://picx.zhimg.com/v2-71f5dc202ecfd6aee595c62104bd3591_l.jpg?source=06d4cd63,1780329643675
11344475683,0,用ai赌是真的便宜啊，我相信可可能存在一小群真能在艺术上有所突破的所谓艺术家，但绝大多数人就是某种及格就好的流水线画家,1763423236,安徽,0,0,0,1973981988525449500,answer,87f8c0cc3f2f7b6122360e45ff65ccd6,https://www.zhihu.com/people/sdl182-84,两点水东流,https://picx.zhimg.com/v2-4a4334dab47839ea3b15dc7b3e4170b0_l.jpg?source=06d4cd63,1780329643678
11344388332,0,花老师你这作息[思考]让我觉得我们就应该一起共事,1763414901,广东,0,0,0,1973981988525449500,answer,e17a98b5a4b9cdb591049e3e4b175274,https://www.zhihu.com/people/68-53-36-75-60,被窝小鬼,https://pic1.zhimg.com/v2-d24ed870663f60e7a6b4a38a7e3ed4df_l.jpg?source=06d4cd63,1780329643683
11344009447,0,就算是赌 ai效率不知道快了多少倍吧,1763425974,河北,0,0,0,1973981988525449500,answer,7444afa2920a4e14a5dfe62545cef660,https://www.zhihu.com/people/yang-zhan-yu-3,俊驰,https://picx.zhimg.com/v2-8af7709c3392e65b10f8628e3df3fbf5_l.jpg?source=06d4cd63,1780329643685
11485200625,0,老师，看你评论区也能看出现在某些人的美育是个什么情况了，不会为约稿掏1分钱的人在这当上大爷了，太精彩了,1778899956,江西,0,0,0,1973981988525449500,answer,baea632558bd3a934158c87e840dfca5,https://www.zhihu.com/people/su-can-8-50,苏喰,https://picx.zhimg.com/v2-22908c3e0d6e020335652abec4a17720_l.jpg?source=06d4cd63,1780329643689
