comment_id	create_time	ip_location	note_id	content	user_id	nickname	avatar	sub_comment_count	pictures	parent_comment_id	last_modify_ts	like_count
6a0ed50c000000002901b26b	1.77936E+12	湖北	67a1fb940000000029039370	在 谷多多 可以根据每个人的八字不要米看每日的运势[萌萌哒R]	60e1a15b000000002002d7c3	卷卷-	https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31vbe5d6g2i005o71k5do5lu3qt38nb0?imageView2/2/w/120/format/jpg	0	http://sns-webpic-qc.xhscdn.com/202605221136/6ccee1bf35a69e456b6c4a229cfd1324/comment/1040g4b8320e5nn1dls905o71k5do5lu3su2ek6o!nd_whgt34_webp_wm_1	0	1.77942E+12	0
67be46fd0000000019016f13	1.74052E+12	辽宁	67a1fb940000000029039370	我的高考成绩和四级成绩他全算准了[暗中观察R][暗中观察R]	64ebfc050000000001004d50	devote	https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo315rghh6a0u5g5p7bvg2g8jagblg7sag?imageView2/2/w/120/format/jpg	10		0	1.77942E+12	4
67ab32720000000019013836	1.73927E+12	四川	67a1fb940000000029039370	DeepSeek你最好是[哭惹R]今年高考	6002ab29000000000100334e	青山	https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31pnc23v1ku105o02lckg8cqel75l6go?imageView2/2/w/120/format/jpg	17	http://sns-webpic-qc.xhscdn.com/202605221136/8d79144fc8e9f0361bf6b6a646078ec1/comment/1040g2h031dos4sqn0mdg5o02lckg8cqe21hveeo!nd_whgt34_webp_wm_1	0	1.77942E+12	37
67aac4550000000016035f13	1.73924E+12	山东	67a1fb940000000029039370	个别科目估算偏差较大，但总分相差不大，估算的是647我当时实际考了653.7	61df5897000000001000cf5e	D.	https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo316bfcg49he605oevb2bk1jquakoiskg?imageView2/2/w/120/format/jpg	13	http://sns-webpic-qc.xhscdn.com/202605221136/208ffb7f04ddd14bd32c49911cf16087/comment/1040g2h031doemoqfgs6g5oevb2bk1jqulupgfm0!nd_whgt34_webp_wm_1	0	1.77942E+12	86
67b1628c0000000016034aae	1.73968E+12	江苏	67a1fb940000000029039370	假的，25届高考生，测出来的分我能上985	60dc382c000000000100bdbb	momo	https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ldmp9n65o6g5o6s70m09fdrn82t75g?imageView2/2/w/120/format/jpg	6		0	1.77942E+12	2
67abacef000000001c002ce0	1.7393E+12	湖北	67a1fb940000000029039370	他算的基本都是600分以上	65d049a5000000000503060c	猫猫不吃鱼	https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31sorug6b5e6g5peg96ihe1gcq18afhg?imageView2/2/w/120/format/jpg	4		0	1.77942E+12	31
67b49dfa000000001c000490	1.73989E+12	江苏	67a1fb940000000029039370	妈呀	6267e93000000000210235b2	zzzzz	https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31iujel3ngu6g5oj7t4o8cdditndf4lg?imageView2/2/w/120/format/jpg	2	http://sns-webpic-qc.xhscdn.com/202605221136/3e48b55df477179803b5fe0d5872f639/comment/1040g2h031e22gugkg8005oj7t4o8cddiovp0cfg!nd_whgt34_webp_wm_1	0	1.77942E+12	2
67d1b75000000000170315b7	1.7418E+12	内蒙古	67a1fb940000000029039370	等高考拭目以待了[偷笑R][偷笑R]	6484365d000000002a036054	323	https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30s7igs6b2g6g5p446peqmo2karuqv8g?imageView2/2/w/120/format/jpg	5	http://sns-webpic-qc.xhscdn.com/202605221136/cd33ff516dd018f397c717d43f0911fb/comment/1040g2h031eufqr3cmi605p446peqmo2k4cb4s48!nd_whlt34_webp_wm_1	0	1.77942E+12	2
67a0f090000000002101bfd0	1.7386E+12	湖北	67a09988000000002900c7d1	卧槽 他吓唬我 他让我晚上不要照镜子 说前世在我身后排队阿啊啊啊啊啊啊啊 我不敢上厕所了	5571baff33f60c095db97d09	MOMO	https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30q99f2uv7c0040o9eatfuv89n4i6k5o?imageView2/2/w/120/format/jpg	93		0	1.77942E+12	644
67a0f12900000000090224b3	1.7386E+12	浙江	67a09988000000002900c7d1	Vocal有点恐怖了	5489e905b4c4d638539b0bcf	天行第一深情	https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo319rjcqcb7c00400s5ekga2ufq98u7v0?imageView2/2/w/120/format/jpg	128	"http://sns-webpic-qc.xhscdn.com/202605221136/28dd3f9a4d126a8ea4f360dcc83a305c/comment/1040g2h031derlsfvgs00400s5ekga2ufg33dtn0!nd_whgt34_webp_wm_1,http://sns-webpic-qc.xhscdn.com/202605221136/2c0fa59b89099bb9d118e4bd6128f965/comment/1040g2h031derlsfvgs0g400s5ekga2ufbpa10l0!nd_whgt34_webp_wm_1"	0	1.77942E+12	280
