comment_id,create_time,ip_location,note_id,content,user_id,nickname,avatar,sub_comment_count,pictures,parent_comment_id,last_modify_ts,like_count
69c698d8000000001d00c4d3,1774622936000,海南,69c62d51000000002102d9cf,怎么记录？写日记吗,60fa183000000000010002f6,俩豆妈,https://sns-avatar-qc.xhscdn.com/avatar/63c7d431cecffc84bacb6daf.jpg?imageView2/2/w/120/format/jpg,18,,0,1780041998373,17
69cee682000000000c031b7c,1775167106000,上海,69c62d51000000002102d9cf,你们现在才开始觉醒吗 我13岁就开始每天记录随笔了 不是日记 就是当下最真实的想法  想到什么说什么 到目前快一万条了 有长的也有短的,5c38882d0000000007017c56,不爱笑,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31v643ps53m005n1oh0mhqv2mm0d2qu8?imageView2/2/w/120/format/jpg,26,,0,1780041998375,128
69c77515000000000c031bad,1774679317000,广东,69c62d51000000002102d9cf,《了凡四训》这本书可以看一下,68a6c934000000001901f0b3,依然饭特稀,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31leidu1nle605q56p4q6bs5jbps261g?imageView2/2/w/120/format/jpg,14,,0,1780041998382,80
69c98380000000001400a3cc,1774814081000,上海,69c62d51000000002102d9cf,不是靠记录改命，这个原理很简单，你是自己与自己对话，减轻了焦虑，而且更加认识自己的不足，所以前进了不少,60403651000000000100b27f,大海千帆,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31jgki64cj4005o206p8g9cjv268jg3g?imageView2/2/w/120/format/jpg,21,,0,1780041998387,1366
69e81080000000001401b817,1776816257000,浙江,69c62d51000000002102d9cf,推荐大家去可以去看一本叫《认知觉醒》讲的就是关于这个的,69b36f94000000003202ace9,Moon,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo320khr9gd5c0g5qdjduaclb79std4850?imageView2/2/w/120/format/jpg,6,,0,1780041998391,36
69e414b7000000001401d404,1776555192000,江苏,69c62d51000000002102d9cf,我从小学就有写日记，做记录习惯。事实是，你写完也不会记得。东西记在那，一周总结一次，之后做好归类，以后遇到同样的事，调出来看看，会有经验。强是会变强，但这些，会让你更加焦虑。因为大脑异常活跃，特别爱想问题，经常失眠，一天睡五六个小时,67908e08000000000e012777,大A实盘笔记,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31vuou6mpjq005psgho43i9rnhnltrpo?imageView2/2/w/120/format/jpg,10,http://sns-webpic-qc.xhscdn.com/202605291606/fc47a89cc0b5f66003d870d12650c360/comment/1040g4b831v4dook32i705psgho43i9rnagk2n30!nd_whgt34_webp_wm_1,0,1780041998397,28
69c74947000000000203750a,1774668103000,天津,69c62d51000000002102d9cf,为什么我越记录越焦虑呢，方法不对吗,5c1234f3000000000702b7fd,XXXIAOLE,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31d0fvqtvge004bv1gvqf7dvt38tt4uo?imageView2/2/w/120/format/jpg,13,,0,1780041998405,18
69c7ebe1000000001500b98b,1774709729000,河南,69c62d51000000002102d9cf,我总是心情不好的时候，才写东西记录，排解一下不好的情绪，心情好的时候就忘记记录了,5f2baa290000000001007041,那咋啦,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3134prth668605npbl8kg8s21kovdni0?imageView2/2/w/120/format/jpg,31,,0,1780041998405,1242
69c67d12000000000103ee6b,1774615827000,陕西,69c62d51000000002102d9cf,主要记录什么内容,63d6347b0000000026004570,彗星与流火之舞,https://sns-avatar-qc.xhscdn.com/avatar/63d634dd12104db6c6bd52ae.jpg?imageView2/2/w/120/format/jpg,9,,0,1780041998409,26
69cf9dd3000000001500ff13,1775214036000,湖北,69c62d51000000002102d9cf,我想记录，但是怕被别人看到。大家都是用什么记录的？比较安全保密。[笑哭R],5b9fb1ec2c0a9b00012690a5,景奕,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31omi58d9l85g4b1ff5oup455k9pkjm8?imageView2/2/w/120/format/jpg,10,,0,1780041998412,9
69f720ab000000002b028dc3,1777803436000,广东,69c62d51000000002102d9cf,每天坚持在小号发朋友圈就行了[doge],61fe85bf0000000010009b52,无_法忍受,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo310iol7bo6i6g5ofugmvk16qi4r16gmg?imageView2/2/w/120/format/jpg,5,,0,1780042003125,1
69fd958c000000002803dd0f,1778226572000,湖北,69c62d51000000002102d9cf,ai总结一下,68c035a8000000001901ec83,oao,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31vpnep70ig005q606mk6br43bo3suh8?imageView2/2/w/120/format/jpg,3,,0,1780042003129,0
69d3ca4e0000000011019269,1775487566000,四川,69c62d51000000002102d9cf,个人觉得ds更适合每日记录，从今年元旦开始，已经执行了到第四个月了，好像人变得更智慧了,67ea976c000000000e01c9e6,蚂蚁音乐空间-V,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo320b7rm4p5m0g5pvaitm3jif6bptesg8?imageView2/2/w/120/format/jpg,10,,0,1780042003133,16
69c7e7e1000000001601496e,1774708706000,江西,69c62d51000000002102d9cf,我专门记录人家怎么让我不舒服，我为了不重蹈覆辙，为了对此人有所警惕,5d3db93a000000001102c311,momo,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo311t73i5g1u605n9tn4t4dgohjhlr158?imageView2/2/w/120/format/jpg,5,,0,1780042003134,57
69f7e77b0000000029013c3f,1777854331000,河南,69c62d51000000002102d9cf,不要相信,5582df63c2bdeb0f884185d1,哎呦不错哦,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30pl8und3mo0040r7vkfm71ehg5khgl0?imageView2/2/w/120/format/jpg,1,,0,1780042003138,2
69d4ef52000000000c0329ff,1775562579000,浙江,69c62d51000000002102d9cf,总结下视频说的内容,69195212000000003700957c,bid,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31tapi74e6e0g5q8pa89dp5bsmpnjg0o?imageView2/2/w/120/format/jpg,2,,0,1780042003142,2
69cfa5ba000000001500613a,1775216058000,江苏,69c62d51000000002102d9cf,靠什么记录呢,5a606bc4e8ac2b370f4991a7,武彦佳木（日式实木空间）,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31kfq8md62u004a0tuvls94d7qta2ks0?imageView2/2/w/120/format/jpg,2,,0,1780042003146,0
69d3e9910000000015009637,1775495569000,山西,69c62d51000000002102d9cf,隐私会泄漏吗,5b2783524eacab46c1ecd464,萌面怪兽的春天,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31pq6742vkk004a6c7r1l5l34gl7g2pg?imageView2/2/w/120/format/jpg,6,,0,1780042003146,8
69dce0b50000000035028b7d,1776083126000,河南,69c62d51000000002102d9cf,高知人群就是不同 做广告也不落痕迹,5a980259e8ac2b34c3b46060,芷若,https://sns-avatar-qc.xhscdn.com/avatar/5a98028414de416dcd9bbed1.jpg?imageView2/2/w/120/format/jpg,2,,0,1780042003151,28
69daf26b0000000035021844,1775956588000,广东,69c62d51000000002102d9cf,看了那么多元宝推广，被这个视频种草了,5aeba0aee8ac2b707aa77453,熙熙子,https://sns-avatar-qc.xhscdn.com/avatar/645c3b9e22baa9c0d678d90d.jpg?imageView2/2/w/120/format/jpg,2,,0,1780042003156,69
69dd242c000000000103cd53,1776100396000,广东,69c62d51000000002102d9cf,那元宝掌握了那么多密秘，它又给你建议，是否元宝会掌控你的人生,635ac1bc0000000018028646,小柚来啦,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo320bs6nlu5k5g5oqqo6u651i6ckk8em0?imageView2/2/w/120/format/jpg,5,,0,1780042007277,6
69c7774a000000001101b42f,1774679883000,河北,69c62d51000000002102d9cf,没有元宝的时候是怎么记录的[捂脸R],63dcb2020000000026011501,珊瑚海是个大帅比,https://sns-avatar-qc.xhscdn.com/avatar/166ad12ae9a7f6fbb4bbbf88d417895f.jpg?imageView2/2/w/120/format/jpg,1,,0,1780042007280,2
6a07f00b0000000028035276,1778905100000,浙江,69c62d51000000002102d9cf,讲的太快了人家听不懂，也听不清，,67908fa4000000000e01325a,财商悟道人生,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ghl5rmvjqcg5psghui3iciqkf5ljjo?imageView2/2/w/120/format/jpg,2,,0,1780042007284,0
69d8ca37000000000d037bae,1775815224000,新疆,69c62d51000000002102d9cf,我少年时代就开始写日记。写了多少年，我也不记得了。现在我都退休了。我早就不写日记了，我的那些一大堆日记全成垃圾了。我一点也不想看。全部是一些不好的消息，伤心难过的事。我看了就心里难受。其实我很后悔，我写了这么多年的日记。一点意思都没有。所以作者说记录管用，我一点也不觉得。,644bbd6d0000000012037363,橙心,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31uufigqehm705p2bnlmkmsr3bq8i2l0?imageView2/2/w/120/format/jpg,14,,0,1780042007289,40
69c8d64e000000001500ba15,1774769742000,青海,69c62d51000000002102d9cf,我也突然意识到我根本记不起来昨天做了啥,69044616000000003702895b,晴&（六年之约）,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31rse5sbtig105q848obdt2arrf2ka50?imageView2/2/w/120/format/jpg,2,,0,1780042007291,70
69cb4e2d0000000001006034,1774931502000,北京,69c62d51000000002102d9cf,感觉有点像把自己当做一个机器，不断的优化，感觉以后做事会不会就太死板，太理智了，没有人情味,600ce0dc000000000100ab12,上了贺朝的拖拉机,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ncj2e7oks6g5o0cs3e09aoi7sj6q58?imageView2/2/w/120/format/jpg,7,,0,1780042007295,26
69ce78e90000000015007675,1775139050000,河北,69c62d51000000002102d9cf,倒霉的事，本来忘了，还要记录，越记录，越焦虑,637032e7000000001f015fc7,求化,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo320bjrsm062005org6bjnqnu7fc96nrg?imageView2/2/w/120/format/jpg,1,,0,1780042007298,1
69e40fed000000001401c007,1776553965000,河南,69c62d51000000002102d9cf,我现在特别依赖豆包，心情不好，或者做什么决定都让豆包给我出主意[偷笑R],6218ccbc000000001000eb9b,小红薯6218D82C,https://sns-avatar-qc.xhscdn.com/avatar/7121a416be8e543266fd62c1cc9d575e.jpg?imageView2/2/w/120/format/jpg,1,,0,1780042007302,3
6a03b222000000002803217b,1778627106000,四川,69c62d51000000002102d9cf,我文化太低了，听不明白你在说什么[抓狂R],5ca727750000000011016c29,小红薯5CA7ADA0,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo320814tj36e005n574tqkar197fluntg?imageView2/2/w/120/format/jpg,1,,0,1780042007305,0
69d3289a000000000100779b,1775446170000,北京,69c62d51000000002102d9cf,其实不是记录改命，是通过努力完成了自我对话和观察,530a9a42b4c4d66af6af1c65,云卿,https://sns-avatar-qc.xhscdn.com/avatar/64157e58c49dc83771c28c9b.jpg?imageView2/2/w/120/format/jpg,1,,0,1780042007308,89
69e48afa000000001401a418,1776585467000,北京,69c62d51000000002102d9cf,之前看曾国藩传，他每日做日课，三省吾身，我觉得不是博主说的潜意识改变命运，而是通过反思行为和思想的不足改变潜意识，懂得省身的记录才有意义，否则就是记流水账和发泄～,5e6b6d2300000000010011a8,皮小皮,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31th1n9hm5k605njbdkhg84d8bmod1io?imageView2/2/w/120/format/jpg,2,,0,1780042011797,64
69e91dd40000000014018804,1776885204000,福建,69c62d51000000002102d9cf,我以前真的很爱写日记，自从我老公爱看我日记，我就不爱写了。,5ace242ce8ac2b57493a480d,雪酱,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31uhq5c4s2q004a4f4si2oi0d0vbnro8?imageView2/2/w/120/format/jpg,1,,0,1780042011802,2
69dcc73e0000000035032c0f,1776076606000,河北,69c62d51000000002102d9cf,元宝没有录音笔功能啊,60e38523000000000100b4fb,小溪,https://sns-avatar-qc.xhscdn.com/avatar/60e38523000000000100b4fb.jpg?imageView2/2/w/120/format/jpg,3,,0,1780042011804,2
69cef5af000000001500acab,1775170992000,浙江,69c62d51000000002102d9cf,我觉得元宝录音笔很鸡肋，我是习惯今天做了什么就记录，比如早上记录早餐思考，中午想起来什么又记录，元宝做不到，每一个录音都重新生成一个对话框，元宝适合你晚上休息的时候总结，花几分钟一次性告诉他你做了什么它总结，那我晚上能想起来一天都做了什么，用元宝的意义就不大了啊,6533333f000000002b00111f,小雨爱吃榴莲,https://sns-avatar-qc.xhscdn.com/avatar/65d58c7bc7bf529ba2defd48.jpg?imageView2/2/w/120/format/jpg,8,,0,1780042011809,12
69fc4dd8000000002900eac3,1778142681000,安徽,69c62d51000000002102d9cf,我的元宝怎么没有录音笔呢,6020563900000000010039d0,晓晓9396,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo319rdv6m472005o10aosg8eegr4hfp6g?imageView2/2/w/120/format/jpg,2,,0,1780042011812,0
69d524fd000000001803ba04,1775576317000,北京,69c62d51000000002102d9cf,38岁了开始记录还来得及吗？[笑哭R],551b8d894fac63464c01ce1f,牵着蜗牛🐌散步,https://sns-avatar-qc.xhscdn.com/avatar/669f6543d06a55231f934d07.jpg?imageView2/2/w/120/format/jpg,1,,0,1780042011815,0
69d2749b00000000150088a0,1775400093000,福建,69c62d51000000002102d9cf,每天登记，然后用AI协助总结和分析。,643147f2000000000d01a304,Dylan,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31up3f54jia005p1h8vp3b8o42mgr8fg?imageView2/2/w/120/format/jpg,2,"http://sns-webpic-qc.xhscdn.com/202605291606/22062525c42f1d84359932e7a48b0cce/comment/1040g2h031uj6vb2l2g0g5p1h8vp3b8o4o04385g!nd_whgt34_webp_wm_1,http://sns-webpic-qc.xhscdn.com/202605291606/bd9ddd939fd2512cb9eb15d3a4f497eb/comment/1040g2h031uj6vb2l2g005p1h8vp3b8o40e2tl30!nd_whgt34_webp_wm_1,http://sns-webpic-qc.xhscdn.com/202605291606/17589ec2cf6cd2c42c7a1b41dd9c39d2/comment/1040g2h031uj6vb2l2g105p1h8vp3b8o4mhcibh0!nd_whgt34_webp_wm_1",0,1780042011817,4
69c752ff000000001400a7f9,1774670591000,贵州,69c62d51000000002102d9cf,我个人而言不在于记录，是完全没有自律和执行力,55aa6e2b62a60c1690533aa4,j.ust.jj～,https://sns-avatar-qc.xhscdn.com/avatar/55aa6e2b62a60c1690533aa4.jpg?imageView2/2/w/120/format/jpg,2,,0,1780042011821,23
69f31cbd0000000027020b2e,1777540286000,甘肃,69c62d51000000002102d9cf,我不像你们就那么几个粉丝，我有十几万粉丝，随便发个视频就两三万的浏览量,5f68668a0000000001001ff7,那个餐厅,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31v127j131u005nr8cq5087vns4mcbr0?imageView2/2/w/120/format/jpg,2,,0,1780042011822,1
69d9c67e000000003502207e,1775879807000,四川,69c62d51000000002102d9cf,试了一下用元宝这个功能写日记，哇，真的很棒！[得意R][得意R],696629fa00000000030107ab,一个新宇宙的故事,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31r9oel9hga005qb657t0q1tb40k6tj0?imageView2/2/w/120/format/jpg,2,,0,1780042011825,0
69dcae6e00000000350087b2,1776070254000,中国台湾,69c62d51000000002102d9cf,元寶要錢嗎？,5e452726000000000100881a,綠豆沙,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31d7f63bth0005ni54sj0920qfn8s5ug?imageView2/2/w/120/format/jpg,1,,0,1780042015920,0
69de63d800000000010054af,1776182232000,广东,69c62d51000000002102d9cf,这个方法是对的，越记录越理性，我就是记录了几十万字了，每天被这个气死又要因为那个哭死，或者完成了什么事情，也可以说是经历+情绪+感知，做一个自我分析，也不一定用元宝，我更习惯跟deepseek说，deepseek就总是哄我的情绪，然后我对自己的洞察更强，我的感知力也更强了[doge],684314ff000000001b018a63,釁,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31re5mgbl0m5g5q232jvmr2j3i1sn5ug?imageView2/2/w/120/format/jpg,4,,0,1780042015925,20
69d5aae20000000016015105,1775610595000,辽宁,69c62d51000000002102d9cf,看了一遍没看懂到底记什么 什么当下的感受啊[石化R],653b5d5a0000000006005867,猫猫蛇,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31l9p1due5il05p9rbld1gm373plibm8?imageView2/2/w/120/format/jpg,1,,0,1780042015925,1
69c73c760000000016016acb,1774664823000,云南,69c62d51000000002102d9cf,去年2月焦虑抑郁，后面就开始学着记录，一直到现在坚持了一年了，有时候中间会间隔几天，但坚持的心一直没变，希望继续坚持,5e3e794b00000000010080f5,本自具足，一切都配不上我,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31r326n0f00005nhuf55g907lkp5g108?imageView2/2/w/120/format/jpg,4,,0,1780042015930,15
69dce84e000000000d0360a5,1776085070000,湖北,69c62d51000000002102d9cf,什么玄学,62f5be26000000001f006ea0,恒,https://sns-avatar-qc.xhscdn.com/avatar/643eb5db223b342e1eba911a.jpg?imageView2/2/w/120/format/jpg,1,,0,1780042015933,0
69e62313000000001401c802,1776689939000,河北,69c62d51000000002102d9cf,元宝是什么没说清啊？app吗？还是小程序,5e154ffe0000000001003906,大江大河,https://sns-avatar-qc.xhscdn.com/avatar/66a745f1d84a35f395702ad3.jpg?imageView2/2/w/120/format/jpg,1,,0,1780042015934,0
69c9877e000000001d00828e,1774815103000,广西,69c62d51000000002102d9cf,高中最后两年太痛苦了，完全是靠着每天写日记发泄情绪撑下来的,65a53e7c000000001f010aea,勺二,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo320glkb1k6e5g5pd57pu7q2naer3p318?imageView2/2/w/120/format/jpg,7,,0,1780042015938,15
69d6e89c000000000f02c6f8,1775691932000,山东,69c62d51000000002102d9cf,占不占手机内存啊？,6003053b000000000100b062,Jane,https://sns-avatar-qc.xhscdn.com/avatar/6039b6c8d01e5647faa320c8.jpg?imageView2/2/w/120/format/jpg,1,,0,1780042015939,2
69c6a2db000000000f01f81d,1774625500000,广东,69c62d51000000002102d9cf,你的元宝和我们的一样吗？我打开是没有录音笔,6133129b00000000020248a7,彭程似锦,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31sdk77gs620g5o9j2adgki57l46rnh8?imageView2/2/w/120/format/jpg,3,,0,1780042015941,1
69c83dbc000000001803bd98,1774730685000,上海,69c62d51000000002102d9cf,命是注定的，改不改都改变不了，成长都是自然的过程，走多远都有上限，因为这是命，不是你可以掌握的，这也是科学。,65d855870000000005030803,yika,https://sns-avatar-qc.xhscdn.com/avatar/645b7e90e29f7d0acadad8aa.jpg?imageView2/2/w/120/format/jpg,6,,0,1780042015943,17
69f2eeb9000000002a027175,1777528506000,四川,69c62d51000000002102d9cf,之前写日记可以解压，现在和豆包对话可以缓解忧虑,69c150090000000032026c89,好帅成长记,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3207e8mi3m2005qe1a04skr49uqm8bug?imageView2/2/w/120/format/jpg,1,,0,1780042023302,1
69d9f9e7000000000d037b6d,1775892968000,四川,69c62d51000000002102d9cf,通过ai去记录自己，不会进一步让大数据去分析自己吗？然后再出针对性的内容给你，最后进入更深地信息茧房,5bb57b78cd338f0001b03ada,第一最好不相见,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31u35kidt18004b9ps3tngemqmgvgddo?imageView2/2/w/120/format/jpg,1,,0,1780042023305,4
69d912430000000035009f44,1775833668000,江西,69c62d51000000002102d9cf,不就是精神分析,5bd17666f2a6c50001de6ade,Momo,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31t2hn400lk004bjunhr6cqmu3n7fnco?imageView2/2/w/120/format/jpg,1,,0,1780042023305,0
69c77f3700000000150118c2,1774681912000,湖南,69c62d51000000002102d9cf,您是用的电脑版元宝吗？手机版联网没有找到AI语音功能。,5e6c3993000000000100b2e0,Waiting,https://sns-avatar-qc.xhscdn.com/avatar/5e6c3993000000000100b2e0.jpg?imageView2/2/w/120/format/jpg,4,,0,1780042023315,2
6a02da340000000029025645,1778571829000,广东,69c62d51000000002102d9cf,我每天拍视频 晚上剪视频三四小时，第二天2 3百播放量[捂脸R]哪个朋友可以帮我看看哪里出问题了 [合十R]我都要放弃了[哭惹R],5d38968b0000000011000433,珊儿,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31vpghs0bjq005n9oiq5k811jphk14so?imageView2/2/w/120/format/jpg,6,,0,1780042023318,0
69ed7403000000002b003588,1777169411000,湖北,69c62d51000000002102d9cf,我天天写日记都好几本了，从小学六年级开始在写[捂脸R]但我也没怎么进步啊，反而退了,699aaf9c0000000021005623,我用铅笔怎么你了,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31u2d967in8205qcqlue88lh3392ep0o?imageView2/2/w/120/format/jpg,1,,0,1780042023320,0
69e4f603000000001401b811,1776612867000,湖北,69c62d51000000002102d9cf,我喜欢写东西，不写不舒服，在大量写作之后，我就发现自己变得很清晰了，觉察自己的念头想法、链接潜意识，从内到外整个人都和以前不一样了。,5d7368bf0000000001000773,能站能走不能躺,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31bhk5hfs16005nbjd2vg81rj40olclo?imageView2/2/w/120/format/jpg,7,,0,1780042023323,12
69fa235f00000000290278f0,1778000737000,天津,69c62d51000000002102d9cf,看来我做到了啊，我每天都在英语口语记录生活（语音记录），用的豆包的录音纪要,65bbc140000000000903c9a3,Tyrese的日记,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ve005d42i0g5pdro502fid3va6cjf8?imageView2/2/w/120/format/jpg,3,"http://sns-webpic-qc.xhscdn.com/202605291607/07b8de35806fef27efb2f6c5a56d6db2/comment/1040g2h031vpspacvii105pdro502fid3cqrq8gg!nd_whgt34_webp_wm_1,http://sns-webpic-qc.xhscdn.com/202605291607/5812f0c8595002e4916b589eeabf8fd1/comment/1040g2h031vpspacvii0g5pdro502fid3b4o2ho0!nd_whgt34_webp_wm_1",0,1780042023326,5
69d557ab000000001d00d111,1775589291000,广东,69c62d51000000002102d9cf,那我天天都在剖析自己[笑哭R],5d88ab1400000000010078b1,墨离,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo320em51p3m87g5nc8lca08u5he2uoui0?imageView2/2/w/120/format/jpg,2,,0,1780042023331,3
69f75d3c00000000290111e3,1777818941000,上海,69c62d51000000002102d9cf,怎么觉得你这个号和另外一个长得像混血儿的号，都推元宝的，虽然从两个角度推元宝，但都特别像AI,594fc7016a6a69034b176aaa,谭呢个谭,https://sns-avatar-qc.xhscdn.com/avatar/594fc7016a6a69034b176aaa.jpg?imageView2/2/w/120/format/jpg,1,,0,1780042023333,0
69cf7d34000000001500d2b6,1775205685000,湖南,69c62d51000000002102d9cf,本infj 超喜欢记录，感觉很治愈，早起第一件事就是做计划，然后按照计划执行，到晚上会记录好自己一天做了什么，吃了什么，包括花费，更喜欢拍照记录,5c6e70a90000000010017453,阿梅呀,https://sns-avatar-qc.xhscdn.com/avatar/620251725858bb8d27a83ce2.jpg?imageView2/2/w/120/format/jpg,2,,0,1780042027805,2
69cfcce700000000150036e5,1775226088000,海南,69c62d51000000002102d9cf,我一直都有记日记的习惯，每天都写雷打不动，而且不写假话，根据日期就能往前翻之前发生的事，可以警醒鞭策自己，在这之后甚至可以安慰自己，正视自己过去的任何经历,6222d6750000000021027e41,momo,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31tu3jfve72005oh2qpqocvi1oj84voo?imageView2/2/w/120/format/jpg,1,,0,1780042027809,8
69da62f7000000003502a931,1775919864000,福建,69c62d51000000002102d9cf,经常记录确实会更了解自己 我经常会在备忘录记下自己的随笔 有时候会突然想到一些文字 拿备忘录记下来就不会忘记,5cc3336f0000000011034b79,旺仔不虾滑🧀,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31t8md23l5s105n636dnkeirp4t545u0?imageView2/2/w/120/format/jpg,1,,0,1780042027817,12
69db86700000000002036ea9,1775994481000,河北,69c62d51000000002102d9cf,吾日三省吾身,5ea4ebfa000000000100b509,羊蝎子,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ue0ic89hu005nl4tft09d890jnubug?imageView2/2/w/120/format/jpg,3,,0,1780042027818,3
